Date,AAPL,MSFT,TSLA
2023-10-02,1.3951489239695383,1.3523489527119172,2.327474649907124
2023-10-03,1.3843088830905266,1.3170062439038293,2.2805735639146714
2023-10-04,1.3944264942305717,1.3404141020236984,2.4159112613182
2023-10-05,1.4044634084316896,1.3420949343455104,2.4056428442524367
2023-10-06,1.4251799613014173,1.3752947061298417,2.41008327897125
2023-10-09,1.4372245062596218,1.3860525297356532,2.402127817697415
2023-10-10,1.4324066139012812,1.38004333849274,2.4386678893459703
2023-10-11,1.4437283572452246,1.3969789856089354,2.4328399069990203
2023-10-12,1.451035582825584,1.3916838016876691,2.39472709316606
2023-10-13,1.4361005751609244,1.3772694030541919,2.323034215188311
2023-10-16,1.4350564732921334,1.397903456458201,2.348936186430504
2023-10-17,1.4224501487222272,1.395466001218466,2.3575394051881156
2023-10-18,1.4119311601808826,1.3872712573555206,2.244958335812357
2023-10-19,1.408879923388731,1.3923563699172323,2.036170247153569
2023-10-20,1.3881633705190035,1.3728150274618955,1.9610546575901573
2023-10-23,1.3891270233657305,1.383951554694732,1.9618871861670395
2023-10-24,1.3926599626228142,1.38903627508838,2.002960289812542
2023-10-25,1.3738709633634039,1.4316493876328362,1.9650323882270748
2023-10-26,1.3400657636666804,1.377941971283755,1.903422732758821
2023-10-27,1.3507452783768585,1.3860106984755054,1.9176688804615014
2023-10-30,1.367366616544075,1.417528853601897,1.8257169601866288
2023-10-31,1.3712209800141202,1.420890910413585,1.8579093355488927
2023-11-01,1.3969157034941588,1.4543424540949308,1.902497748058192
2023-11-02,1.4258224378520459,1.4637980182832673,2.0213690803996336
2023-11-03,1.418435135124917,1.482624961248893,2.0347826995254317
2023-11-06,1.4391514400777814,1.4982999187623856,2.028399698127227
2023-11-07,1.4599483180111414,1.5151099413754499,2.0553191101937958
2023-11-08,1.468540000859032,1.5263305232966458,2.0546716350187944
2023-11-09,1.4646858853058498,1.515782378882325,1.9424606724467977
2023-11-10,1.4986958643314634,1.553520580947312,1.9856613961735727
2023-11-13,1.48583158226554,1.5409549932896776,2.0694728017727297
2023-11-14,1.5070577282472941,1.5560416987073422,2.1962072804186468
2023-11-15,1.511640595419451,1.5566734814582612,2.2464384807186284
2023-11-16,1.5253091197891517,1.5840449821998184,2.1608695618419604
2023-11-17,1.5251483457034551,1.5574315423257514,2.167437616642046
2023-11-20,1.539299068371814,1.5893927166416453,2.17946354698532
2023-11-21,1.532786292379141,1.570990622411895,2.2312673483153187
2023-11-22,1.5381732778966435,1.5911194326269318,2.1666050880651637
2023-11-24,1.52739943082007,1.5893506239361215,2.1780758582027957
2023-11-27,1.5259522161319379,1.5943196547509233,2.1839038405497457
2023-11-28,1.5308566314754877,1.6115426303352587,2.28233121834657
2023-11-29,1.522575216581721,1.5953301411288676,2.2584644110619023
2023-11-30,1.527238532775942,1.5955829588073855,2.2209066162801965
2023-12-01,1.5376103826590584,1.5770548479064401,2.2093432488644305
2023-12-04,1.5230577867556738,1.5544415222840025,2.179278493583439
2023-12-05,1.5551379809192025,1.5686747392719649,2.208325666885668
2023-12-06,1.5462940426631453,1.5530098474054455,2.214338561480111
2023-12-07,1.5619723050832688,1.5620635700509877,2.244588370162983
2023-12-08,1.5735502705051883,1.5758757292610253,2.255689174651241
2023-12-11,1.5532086918908439,1.5635372069123805,2.217761414220161
2023-12-12,1.5655103266360453,1.5765071198438805,2.1925069181529695
2023-12-13,1.5916407640029178,1.576464896415669,2.2135984890269755
2023-12-14,1.5928467555832893,1.5409242734580066,2.3223867400133096
2023-12-15,1.5885049875604615,1.5611373998067788,2.3450509119173333
2023-12-18,1.5749974851933204,1.5692220751664607,2.3319149434715496
2023-12-19,1.5834399220896467,1.5717909067075968,2.379463504639004
2023-12-20,1.5664749711502246,1.5606739878779545,2.2862164928597406
2023-12-21,1.56526873165299,1.5729698946303237,2.354301605849946
2023-12-22,1.5565854435241977,1.577349366122418,2.3361701836340947
2023-12-26,1.5521633504377375,1.5776862384892953,2.373820434539547
2023-12-27,1.5529673448246517,1.5752015923592066,2.4185014443269806
2023-12-28,1.5564247933969326,1.5802971627359552,2.342090622104791
2023-12-29,1.5479824804590379,1.5834975155826345,2.298612388852389
